date,value,data_type
13.06.2015,81.0,maxhum
14.06.2015,80.0,maxhum
15.06.2015,83.0,maxhum
16.06.2015,84.0,maxhum
17.06.2015,72.0,maxhum
18.06.2015,79.0,maxhum
19.06.2015,83.0,maxhum
20.06.2015,81.0,maxhum
21.06.2015,79.0,maxhum
22.06.2015,84.0,maxhum
23.06.2015,81.0,maxhum
24.06.2015,84.0,maxhum
25.06.2015,84.0,maxhum
26.06.2015,70.0,maxhum
27.06.2015,79.0,maxhum
28.06.2015,81.0,maxhum
29.06.2015,81.0,maxhum
30.06.2015,83.0,maxhum
01.07.2015,77.0,maxhum
02.07.2015,79.0,maxhum
03.07.2015,66.0,maxhum
04.07.2015,78.0,maxhum
05.07.2015,78.0,maxhum
06.07.2015,76.0,maxhum
07.07.2015,78.0,maxhum
08.07.2015,82.0,maxhum
09.07.2015,84.0,maxhum
10.07.2015,72.0,maxhum
11.07.2015,75.0,maxhum
12.07.2015,74.0,maxhum
13.07.2015,79.0,maxhum
14.07.2015,78.0,maxhum
15.07.2015,79.0,maxhum
16.07.2015,78.0,maxhum
17.07.2015,76.0,maxhum
18.07.2015,84.0,maxhum
19.07.2015,84.0,maxhum
20.07.2015,84.0,maxhum
21.07.2015,77.0,maxhum
22.07.2015,78.0,maxhum
23.07.2015,84.0,maxhum
24.07.2015,84.0,maxhum
25.07.2015,84.0,maxhum
26.07.2015,83.0,maxhum
27.07.2015,84.0,maxhum
28.07.2015,84.0,maxhum
29.07.2015,39.0,maxhum
30.07.2015,72.0,maxhum
31.07.2015,80.0,maxhum
01.08.2015,80.0,maxhum
02.08.2015,80.0,maxhum
03.08.2015,84.0,maxhum
04.08.2015,84.0,maxhum
05.08.2015,84.0,maxhum
06.08.2015,84.0,maxhum
07.08.2015,83.0,maxhum
08.08.2015,83.0,maxhum
09.08.2015,80.0,maxhum
10.08.2015,78.0,maxhum
11.08.2015,78.0,maxhum
12.08.2015,84.0,maxhum
13.08.2015,82.0,maxhum
14.08.2015,84.0,maxhum
15.08.2015,84.0,maxhum
16.08.2015,78.0,maxhum
17.08.2015,84.0,maxhum
18.08.2015,84.0,maxhum
19.08.2015,83.0,maxhum
20.08.2015,72.0,maxhum
21.08.2015,79.0,maxhum
22.08.2015,76.0,maxhum
23.08.2015,84.0,maxhum
24.08.2015,82.0,maxhum
25.08.2015,79.0,maxhum
26.08.2015,84.0,maxhum
27.08.2015,84.0,maxhum
28.08.2015,84.0,maxhum
29.08.2015,84.0,maxhum
30.08.2015,79.0,maxhum
31.08.2015,84.0,maxhum
01.09.2015,84.0,maxhum
02.09.2015,77.0,maxhum
03.09.2015,77.0,maxhum
04.09.2015,82.0,maxhum
05.09.2015,84.0,maxhum
06.09.2015,84.0,maxhum
07.09.2015,70.0,maxhum
08.09.2015,80.0,maxhum
09.09.2015,77.0,maxhum
10.09.2015,84.0,maxhum
11.09.2015,83.0,maxhum
12.09.2015,84.0,maxhum
13.09.2015,84.0,maxhum
14.09.2015,84.0,maxhum
15.09.2015,84.0,maxhum
16.09.2015,84.0,maxhum
17.09.2015,84.0,maxhum
18.09.2015,62.0,maxhum
19.09.2015,62.0,maxhum
20.09.2015,75.0,maxhum
21.09.2015,79.0,maxhum
22.09.2015,84.0,maxhum
23.09.2015,82.0,maxhum
24.09.2015,84.0,maxhum
25.09.2015,84.0,maxhum
26.09.2015,84.0,maxhum
27.09.2015,84.0,maxhum
28.09.2015,84.0,maxhum
29.09.2015,82.0,maxhum
30.09.2015,80.0,maxhum
01.10.2015,84.0,maxhum
02.10.2015,84.0,maxhum
03.10.2015,84.0,maxhum
04.10.2015,84.0,maxhum
05.10.2015,84.0,maxhum
06.10.2015,84.0,maxhum
07.10.2015,84.0,maxhum
08.10.2015,83.0,maxhum
09.10.2015,84.0,maxhum
10.10.2015,84.0,maxhum
11.10.2015,76.0,maxhum
12.10.2015,84.0,maxhum
13.10.2015,84.0,maxhum
14.10.2015,84.0,maxhum
15.10.2015,84.0,maxhum
16.10.2015,84.0,maxhum
17.10.2015,84.0,maxhum
18.10.2015,83.0,maxhum
19.10.2015,82.0,maxhum
20.10.2015,83.0,maxhum
21.10.2015,82.0,maxhum
22.10.2015,84.0,maxhum
23.10.2015,82.0,maxhum
24.10.2015,80.0,maxhum
25.10.2015,83.0,maxhum
26.10.2015,82.0,maxhum
27.10.2015,80.0,maxhum
28.10.2015,73.0,maxhum
29.10.2015,74.0,maxhum
30.10.2015,80.0,maxhum
31.10.2015,80.0,maxhum
01.11.2015,77.0,maxhum
02.11.2015,76.0,maxhum
03.11.2015,65.0,maxhum
04.11.2015,67.0,maxhum
05.11.2015,69.0,maxhum
06.11.2015,71.0,maxhum
07.11.2015,73.0,maxhum
08.11.2015,77.0,maxhum
09.11.2015,71.0,maxhum
10.11.2015,72.0,maxhum
11.11.2015,74.0,maxhum
12.11.2015,83.0,maxhum
13.11.2015,75.0,maxhum
14.11.2015,81.0,maxhum
15.11.2015,83.0,maxhum
16.11.2015,79.0,maxhum
17.11.2015,79.0,maxhum
18.11.2015,81.0,maxhum
19.11.2015,75.0,maxhum
20.11.2015,81.0,maxhum
21.11.2015,82.0,maxhum
22.11.2015,77.0,maxhum
23.11.2015,71.0,maxhum
24.11.2015,65.0,maxhum
25.11.2015,67.0,maxhum
26.11.2015,65.0,maxhum
27.11.2015,65.0,maxhum
28.11.2015,75.0,maxhum
29.11.2015,76.0,maxhum
30.11.2015,81.0,maxhum
01.12.2015,83.0,maxhum
02.12.2015,79.0,maxhum
03.12.2015,79.0,maxhum
04.12.2015,72.0,maxhum
05.12.2015,74.0,maxhum
06.12.2015,79.0,maxhum
07.12.2015,75.0,maxhum
08.12.2015,74.0,maxhum
09.12.2015,77.0,maxhum
10.12.2015,76.0,maxhum
11.12.2015,75.0,maxhum
12.12.2015,76.0,maxhum
13.12.2015,77.0,maxhum
14.12.2015,70.0,maxhum
15.12.2015,68.0,maxhum
16.12.2015,76.0,maxhum
17.12.2015,72.0,maxhum
18.12.2015,75.0,maxhum
19.12.2015,77.0,maxhum
20.12.2015,77.0,maxhum
21.12.2015,77.0,maxhum
22.12.2015,76.0,maxhum
23.12.2015,81.0,maxhum
24.12.2015,79.0,maxhum
25.12.2015,80.0,maxhum
26.12.2015,79.0,maxhum
27.12.2015,79.0,maxhum
28.12.2015,79.0,maxhum
29.12.2015,74.0,maxhum
30.12.2015,71.0,maxhum
31.12.2015,80.0,maxhum
01.01.2016,84.0,maxhum
02.01.2016,84.0,maxhum
03.01.2016,84.0,maxhum
04.01.2016,83.0,maxhum
05.01.2016,84.0,maxhum
06.01.2016,75.0,maxhum
07.01.2016,81.0,maxhum
08.01.2016,84.0,maxhum
09.01.2016,84.0,maxhum
10.01.2016,75.0,maxhum
11.01.2016,79.0,maxhum
12.01.2016,81.0,maxhum
13.01.2016,71.0,maxhum
