date,value,data_type
09.05.2015,1019.4,maxpres
10.05.2015,1024.2,maxpres
11.05.2015,1027.5,maxpres
12.05.2015,1027.9,maxpres
13.05.2015,1021.2,maxpres
14.05.2015,1013.0,maxpres
15.05.2015,1018.5,maxpres
16.05.2015,1021.0,maxpres
17.05.2015,1021.1,maxpres
18.05.2015,1021.3,maxpres
19.05.2015,1013.6,maxpres
20.05.2015,1014.3,maxpres
21.05.2015,1018.3,maxpres
22.05.2015,1019.8,maxpres
23.05.2015,1017.7,maxpres
24.05.2015,1015.8,maxpres
25.05.2015,1014.7,maxpres
26.05.2015,1009.4,maxpres
27.05.2015,1016.5,maxpres
28.05.2015,1017.7,maxpres
29.05.2015,1017.2,maxpres
30.05.2015,1017.5,maxpres
31.05.2015,1020.1,maxpres
01.06.2015,1021.0,maxpres
02.06.2015,1022.5,maxpres
03.06.2015,1023.9,maxpres
04.06.2015,1025.3,maxpres
05.06.2015,1026.1,maxpres
06.06.2015,1026.6,maxpres
07.06.2015,1027.8,maxpres
08.06.2015,1024.5,maxpres
09.06.2015,1021.9,maxpres
10.06.2015,1022.2,maxpres
11.06.2015,1022.2,maxpres
12.06.2015,1020.8,maxpres
13.06.2015,1017.2,maxpres
14.06.2015,1013.5,maxpres
15.06.2015,1014.3,maxpres
16.06.2015,1018.0,maxpres
17.06.2015,1019.5,maxpres
18.06.2015,1019.4,maxpres
19.06.2015,1014.4,maxpres
20.06.2015,1015.8,maxpres
21.06.2015,1017.7,maxpres
22.06.2015,1018.1,maxpres
23.06.2015,1016.5,maxpres
24.06.2015,1022.3,maxpres
25.06.2015,1023.2,maxpres
26.06.2015,1021.6,maxpres
27.06.2015,1019.5,maxpres
28.06.2015,1021.1,maxpres
29.06.2015,1021.8,maxpres
30.06.2015,1023.2,maxpres
01.07.2015,1024.9,maxpres
02.07.2015,1026.0,maxpres
03.07.2015,1025.8,maxpres
04.07.2015,1025.7,maxpres
05.07.2015,1019.3,maxpres
06.07.2015,1016.4,maxpres
07.07.2015,1016.5,maxpres
08.07.2015,1010.2,maxpres
09.07.2015,1014.5,maxpres
10.07.2015,1016.8,maxpres
11.07.2015,1017.1,maxpres
12.07.2015,1014.3,maxpres
13.07.2015,1013.1,maxpres
14.07.2015,1012.9,maxpres
15.07.2015,1017.6,maxpres
16.07.2015,1018.3,maxpres
17.07.2015,1018.1,maxpres
18.07.2015,1017.6,maxpres
19.07.2015,1016.4,maxpres
20.07.2015,1013.8,maxpres
21.07.2015,1015.1,maxpres
22.07.2015,1015.2,maxpres
23.07.2015,1012.7,maxpres
24.07.2015,1013.1,maxpres
25.07.2015,1011.3,maxpres
26.07.2015,1011.1,maxpres
27.07.2015,1009.3,maxpres
28.07.2015,1008.5,maxpres
29.07.2015,1007.0,maxpres
30.07.2015,1016.1,maxpres
31.07.2015,1013.6,maxpres
01.08.2015,1016.1,maxpres
02.08.2015,1017.6,maxpres
03.08.2015,1017.5,maxpres
04.08.2015,1015.7,maxpres
05.08.2015,1015.3,maxpres
06.08.2015,1016.1,maxpres
07.08.2015,1017.7,maxpres
08.08.2015,1018.3,maxpres
09.08.2015,1017.2,maxpres
10.08.2015,1015.3,maxpres
11.08.2015,1014.8,maxpres
12.08.2015,1015.6,maxpres
13.08.2015,1019.8,maxpres
14.08.2015,1021.9,maxpres
15.08.2015,1027.2,maxpres
16.08.2015,1030.0,maxpres
17.08.2015,1029.9,maxpres
18.08.2015,1015.0,maxpres
19.08.2015,1018.5,maxpres
20.08.2015,1024.0,maxpres
21.08.2015,1024.8,maxpres
22.08.2015,1023.3,maxpres
23.08.2015,1019.9,maxpres
24.08.2015,1018.1,maxpres
25.08.2015,1019.6,maxpres
26.08.2015,1021.0,maxpres
27.08.2015,1020.9,maxpres
28.08.2015,1019.6,maxpres
29.08.2015,1023.7,maxpres
30.08.2015,1025.7,maxpres
31.08.2015,1025.4,maxpres
01.09.2015,1015.5,maxpres
02.09.2015,1013.0,maxpres
03.09.2015,1013.8,maxpres
04.09.2015,1014.4,maxpres
05.09.2015,1014.2,maxpres
06.09.2015,1015.9,maxpres
07.09.2015,1018.7,maxpres
08.09.2015,1020.0,maxpres
09.09.2015,1034.1,maxpres
10.09.2015,1021.1,maxpres
11.09.2015,1021.0,maxpres
12.09.2015,1021.8,maxpres
13.09.2015,1021.7,maxpres
14.09.2015,1017.9,maxpres
15.09.2015,1014.6,maxpres
16.09.2015,1012.8,maxpres
17.09.2015,1009.4,maxpres
18.09.2015,1009.3,maxpres
19.09.2015,1019.5,maxpres
20.09.2015,1022.7,maxpres
21.09.2015,1022.7,maxpres
22.09.2015,1017.6,maxpres
23.09.2015,1016.0,maxpres
24.09.2015,1017.1,maxpres
25.09.2015,1017.5,maxpres
26.09.2015,1021.7,maxpres
27.09.2015,1028.1,maxpres
28.09.2015,1030.3,maxpres
29.09.2015,1031.3,maxpres
30.09.2015,1029.0,maxpres
01.10.2015,1029.0,maxpres
02.10.2015,1027.0,maxpres
03.10.2015,1023.7,maxpres
04.10.2015,1018.6,maxpres
05.10.2015,1013.6,maxpres
06.10.2015,1012.4,maxpres
07.10.2015,1013.3,maxpres
08.10.2015,1014.8,maxpres
09.10.2015,1016.3,maxpres
10.10.2015,1016.2,maxpres
11.10.2015,1012.0,maxpres
12.10.2015,1013.6,maxpres
13.10.2015,1016.8,maxpres
14.10.2015,1016.4,maxpres
15.10.2015,1014.6,maxpres
16.10.2015,1015.1,maxpres
17.10.2015,1014.9,maxpres
18.10.2015,1015.7,maxpres
19.10.2015,1014.3,maxpres
20.10.2015,1012.1,maxpres
21.10.2015,1013.9,maxpres
22.10.2015,1013.8,maxpres
23.10.2015,1019.7,maxpres
24.10.2015,1021.1,maxpres
25.10.2015,1020.9,maxpres
26.10.2015,1022.2,maxpres
27.10.2015,1022.6,maxpres
28.10.2015,1024.8,maxpres
29.10.2015,1026.2,maxpres
30.10.2015,1034.1,maxpres
31.10.2015,1041.9,maxpres
01.11.2015,1042.1,maxpres
02.11.2015,1038.9,maxpres
03.11.2015,1033.3,maxpres
04.11.2015,1027.5,maxpres
05.11.2015,1024.4,maxpres
06.11.2015,1027.7,maxpres
07.11.2015,1027.7,maxpres
08.11.2015,1028.0,maxpres
09.11.2015,1027.7,maxpres
10.11.2015,1021.5,maxpres
11.11.2015,1025.7,maxpres
12.11.2015,1029.7,maxpres
13.11.2015,1030.4,maxpres
14.11.2015,1024.6,maxpres
15.11.2015,1022.2,maxpres
